time@s;hal.CNT_diag2_pc@%;ap.temp_PCB@C;ap.temp_EXT@C;pm.vsi_DC@%;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_kmh@km/h;pm.lu_mq_load@Nm;pm.const_fb_U@V;pm.watt_drain_wA@A;pm.watt_consumed_Wh@Wh;pm.watt_reverted_Wh@Wh;pm.kalman_bias_Q@V;pm.watt_drain_wP@W;pm.watt_traveled_km@km;pm.watt_fuel_gauge@%;
186.0558;68.1;45.8;38.2;14.78;-0.401;-0.181;12.7;-0.029;48.941;-0.002;27011718.750;NaN;NaN;-0.1;3.158;NaN;
186.1058;68.2;45.8;38.2;15.09;0.152;-0.141;13.2;-0.292;48.941;0.001;27011718.750;NaN;NaN;0.1;3.158;NaN;
186.1558;68.7;45.8;38.2;15.36;-0.086;-0.215;13.2;-0.265;48.941;-0.007;27011718.750;NaN;NaN;-0.3;3.158;NaN;
186.2059;68.3;45.8;38.1;15.04;0.310;-0.254;12.7;0.216;48.941;-0.003;27011718.750;NaN;NaN;-0.1;3.158;NaN;
186.2559;67.4;45.8;38.1;13.93;-0.089;0.432;12.9;0.074;48.963;0.008;27011718.750;NaN;NaN;0.4;3.158;NaN;
186.3059;68.1;45.8;38.1;15.09;-0.246;-0.136;13.1;-0.006;48.941;-0.001;27011718.750;NaN;NaN;-0.1;3.159;NaN;
186.3559;68.7;45.8;38.1;15.34;-0.026;-0.123;13.5;-0.237;48.941;0.001;27011718.750;NaN;NaN;0.0;3.159;NaN;
186.4059;68.2;45.8;38.1;14.94;-0.375;0.006;13.2;-0.047;48.919;0.000;27011718.750;NaN;NaN;0.0;3.159;NaN;
186.4559;68.3;45.8;38.1;15.10;0.378;0.162;13.3;-0.085;48.919;0.000;27011718.750;NaN;NaN;0.0;3.159;NaN;
186.5060;67.7;45.8;38.1;15.27;0.235;-0.066;13.2;0.074;48.919;0.002;27011718.750;NaN;NaN;0.1;3.160;NaN;
186.5559;67.7;45.8;38.1;15.37;0.029;0.200;13.8;-0.316;48.941;-0.003;27011718.750;NaN;NaN;-0.1;3.160;NaN;
186.6060;68.1;45.8;38.2;16.82;0.340;-0.538;14.1;-0.478;48.919;-0.005;27011718.750;NaN;NaN;-0.2;3.160;NaN;
186.6560;67.7;45.8;38.2;15.46;-0.380;-0.223;13.5;-0.023;48.941;0.006;27011718.750;NaN;NaN;0.3;3.160;NaN;
186.7060;68.6;45.8;38.1;14.79;0.588;0.288;13.4;0.077;48.919;-0.004;27011718.750;NaN;NaN;-0.2;3.160;NaN;
186.7560;68.6;45.8;38.1;15.02;-0.277;0.374;14.0;-0.331;48.919;0.002;27011718.750;NaN;NaN;0.1;3.160;NaN;
186.8060;68.3;45.9;38.0;14.99;0.088;0.333;13.8;-0.098;48.919;0.011;27011718.750;NaN;NaN;0.5;3.161;NaN;
186.8560;68.7;45.9;38.0;16.14;0.308;-0.158;13.8;-0.035;48.919;-0.003;27011718.750;NaN;NaN;-0.2;3.161;NaN;
186.9061;67.7;45.9;38.0;17.19;-0.038;-0.462;14.3;-0.339;48.919;0.001;27011718.750;NaN;NaN;0.1;3.161;NaN;
186.9561;68.1;45.9;38.0;16.20;0.339;-0.096;14.0;-0.145;48.919;-0.005;27011718.750;NaN;NaN;-0.3;3.161;NaN;
187.0061;67.7;45.9;38.0;15.78;-0.050;-0.076;13.6;0.126;48.941;0.003;27011718.750;NaN;NaN;0.2;3.161;NaN;
187.0561;67.7;45.9;38.0;15.75;0.288;0.204;14.1;-0.074;48.919;0.003;27011718.750;NaN;NaN;0.1;3.161;NaN;
187.1061;67.4;45.9;38.1;16.23;-0.021;-0.403;13.7;0.232;48.941;0.001;27011718.750;NaN;NaN;0.1;3.162;NaN;
187.1561;68.6;45.9;38.1;16.54;-0.190;-0.304;14.1;-0.051;48.941;-0.003;27011718.750;NaN;NaN;-0.1;3.162;NaN;
187.2062;68.2;45.9;38.0;16.45;0.589;-0.240;14.2;-0.081;48.919;-0.012;27011718.750;NaN;NaN;-0.6;3.162;NaN;
187.2562;68.2;45.9;38.0;16.80;0.511;-0.397;14.2;-0.126;48.919;0.001;27011718.750;NaN;NaN;0.1;3.163;NaN;
187.3062;68.8;45.9;38.0;16.20;0.174;0.147;14.6;-0.392;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.163;NaN;
187.3562;69.1;45.9;38.0;16.55;0.275;-0.231;14.2;-0.049;48.941;-0.006;27011718.750;NaN;NaN;-0.3;3.163;NaN;
187.4062;68.8;45.9;38.2;15.50;0.361;0.165;14.0;0.161;48.919;0.001;27011718.750;NaN;NaN;0.0;3.163;NaN;
187.4562;69.1;45.9;38.2;15.47;0.017;0.376;14.3;-0.079;48.919;0.001;27011718.750;NaN;NaN;0.0;3.163;NaN;
187.5062;68.2;45.9;38.2;16.42;-0.326;-0.121;14.3;-0.058;48.898;0.002;27011718.750;NaN;NaN;0.1;3.163;NaN;
187.5563;69.1;45.9;38.2;16.08;0.116;-0.062;14.1;0.080;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.163;NaN;
187.6063;68.7;45.9;38.2;15.40;0.460;0.427;14.3;-0.119;48.919;0.012;27011718.750;NaN;NaN;0.6;3.164;NaN;
187.6563;67.9;45.9;38.2;16.81;-0.071;-0.345;14.2;-0.011;48.919;0.003;27011718.750;NaN;NaN;0.1;3.164;NaN;
187.7063;67.9;45.9;38.1;16.80;0.447;-0.192;14.2;-0.068;48.919;0.001;27011718.750;NaN;NaN;0.0;3.164;NaN;
187.7563;68.4;45.9;38.1;16.20;-0.106;-0.112;13.8;0.235;48.919;-0.007;27011718.750;NaN;NaN;-0.3;3.164;NaN;
187.8063;67.7;45.9;38.1;15.74;0.062;0.116;13.9;0.193;48.919;0.006;27011718.750;NaN;NaN;0.3;3.164;NaN;
187.8564;67.7;45.9;38.1;15.77;-0.441;0.208;14.0;0.107;48.919;-0.001;27011718.750;NaN;NaN;-0.1;3.164;NaN;
187.9063;68.1;45.9;38.1;15.82;-0.180;0.094;14.0;0.099;48.919;0.000;27011718.750;NaN;NaN;0.0;3.165;NaN;
187.9564;67.4;45.9;38.1;16.10;0.348;0.009;14.3;-0.080;48.919;0.011;27011718.750;NaN;NaN;0.5;3.165;NaN;
188.0064;67.3;45.9;38.1;16.76;-0.172;-0.167;14.4;-0.130;48.919;0.000;27011718.750;NaN;NaN;0.0;3.165;NaN;
188.0564;67.7;45.9;38.1;16.66;-0.455;-0.159;14.3;-0.045;48.919;-0.001;27011718.750;NaN;NaN;-0.1;3.166;NaN;
188.1064;67.3;45.8;38.0;16.27;0.203;0.080;14.2;0.029;48.919;-0.012;27011718.750;NaN;NaN;-0.6;3.166;NaN;
188.1564;67.7;45.8;38.0;16.40;0.135;-0.167;14.2;0.035;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.166;NaN;
188.2065;67.7;45.9;38.1;16.62;0.025;-0.252;14.3;0.006;48.919;-0.003;27011718.750;NaN;NaN;-0.1;3.166;NaN;
188.2565;68.1;45.9;38.1;15.87;-0.192;0.288;14.5;-0.144;48.941;-0.001;27011718.750;NaN;NaN;-0.1;3.166;NaN;
188.3065;67.7;45.9;38.1;15.25;-0.024;0.498;14.3;-0.000;48.919;0.004;27011718.750;NaN;NaN;0.2;3.166;NaN;
188.3565;68.1;45.9;38.1;16.28;0.151;-0.187;14.2;0.082;48.941;-0.004;27011718.750;NaN;NaN;-0.2;3.167;NaN;
188.4065;68.0;45.9;38.1;14.95;-0.314;0.387;14.0;0.121;48.941;0.017;27011718.750;NaN;NaN;0.8;3.167;NaN;
188.4565;68.2;45.9;38.1;15.98;-0.228;0.067;14.3;-0.081;48.919;0.004;27011718.750;NaN;NaN;0.2;3.167;NaN;
188.5065;68.6;45.9;38.1;15.95;0.288;0.262;14.6;-0.213;48.919;0.004;27011718.750;NaN;NaN;0.2;3.167;NaN;
188.5566;69.0;45.9;38.1;16.18;0.232;0.023;14.3;0.022;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.167;NaN;
188.6066;68.6;45.9;38.2;16.20;0.047;-0.123;14.2;0.005;48.919;0.001;27011718.750;NaN;NaN;0.0;3.167;NaN;
188.6566;68.6;45.9;38.2;15.44;0.422;0.256;14.1;0.029;48.919;0.003;27011718.750;NaN;NaN;0.2;3.168;NaN;
188.7066;69.2;45.9;38.2;16.16;0.026;0.072;14.4;-0.167;48.941;-0.004;27011718.750;NaN;NaN;-0.2;3.168;NaN;
188.7566;68.7;45.9;38.2;16.59;0.236;-0.274;14.3;-0.131;48.941;0.008;27011718.750;NaN;NaN;0.4;3.168;NaN;
188.8066;67.9;45.9;38.3;16.09;0.275;-0.003;14.0;0.039;48.941;0.007;27011718.750;NaN;NaN;0.3;3.169;NaN;
188.8566;68.3;45.9;38.3;15.31;-0.246;0.312;13.8;0.228;48.919;0.003;27011718.750;NaN;NaN;0.2;3.169;NaN;
188.9067;68.3;45.9;38.3;16.00;0.472;-0.146;13.7;0.262;48.919;0.006;27011718.750;NaN;NaN;0.3;3.169;NaN;
188.9567;67.7;45.9;38.3;15.99;-0.504;0.007;13.9;0.195;48.919;0.000;27011718.750;NaN;NaN;0.0;3.169;NaN;
189.0067;68.1;45.9;38.3;16.16;-0.402;-0.029;14.1;0.009;48.919;-0.001;27011718.750;NaN;NaN;-0.1;3.169;NaN;
189.0567;67.7;45.9;38.3;15.35;0.521;0.198;13.8;0.243;48.919;0.011;27011718.750;NaN;NaN;0.5;3.169;NaN;
189.1067;67.3;45.8;38.2;16.68;-0.026;-0.226;14.3;-0.087;48.919;-0.001;27011718.750;NaN;NaN;-0.1;3.170;NaN;
189.1567;67.7;45.8;38.2;15.92;0.448;0.201;14.1;-0.012;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.170;NaN;
189.2068;67.3;45.8;38.3;16.41;-0.164;-0.303;14.0;0.089;48.919;0.001;27011718.750;NaN;NaN;0.0;3.170;NaN;
189.2568;67.7;45.8;38.3;16.32;-0.229;-0.164;14.2;-0.113;48.919;0.001;27011718.750;NaN;NaN;0.0;3.170;NaN;
189.3068;68.1;45.8;38.3;14.83;0.130;0.520;13.9;0.105;48.941;-0.003;27011718.750;NaN;NaN;-0.2;3.170;NaN;
189.3568;67.6;45.8;38.3;15.48;0.090;0.292;14.4;-0.176;48.919;0.006;27011718.750;NaN;NaN;0.3;3.170;NaN;
189.4068;68.6;45.8;38.2;16.66;0.350;-0.380;14.0;-0.007;48.919;-0.004;27011718.750;NaN;NaN;-0.2;3.171;NaN;
189.4568;68.6;45.8;38.2;15.70;-0.213;0.048;14.0;-0.057;48.919;0.003;27011718.750;NaN;NaN;0.1;3.171;NaN;
189.5068;68.7;45.8;38.1;16.46;0.088;-0.472;13.8;0.088;48.919;-0.004;27011718.750;NaN;NaN;-0.2;3.171;NaN;
189.5569;67.9;45.8;38.1;16.79;0.069;-0.395;14.1;-0.174;48.919;0.007;27011718.750;NaN;NaN;0.4;3.171;NaN;
189.6069;68.3;45.8;38.0;15.58;0.162;0.230;13.8;0.039;48.919;-0.003;27011718.750;NaN;NaN;-0.2;3.172;NaN;
189.6569;67.8;45.8;38.0;15.58;-0.224;0.066;13.6;0.191;48.919;0.001;27011718.750;NaN;NaN;0.1;3.172;NaN;
189.7069;67.7;45.8;37.9;16.68;0.426;-0.243;14.2;-0.170;48.919;-0.006;27011718.750;NaN;NaN;-0.3;3.172;NaN;
189.7569;67.4;45.8;37.9;15.45;-0.346;0.097;13.8;0.160;48.919;0.011;27011718.750;NaN;NaN;0.5;3.172;NaN;
189.8069;67.7;45.8;38.0;15.73;-0.115;0.064;13.8;0.097;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.172;NaN;
189.8569;67.7;45.8;38.0;15.20;0.004;0.238;13.7;0.143;48.919;0.004;27011718.750;NaN;NaN;0.2;3.172;NaN;
189.9070;67.7;45.8;38.0;15.73;-0.352;0.081;14.1;-0.073;48.919;-0.004;27011718.750;NaN;NaN;-0.2;3.173;NaN;
189.9570;67.7;45.8;38.0;15.17;0.087;0.127;13.7;0.164;48.919;0.008;27011718.750;NaN;NaN;0.4;3.173;NaN;
190.0070;68.2;45.7;38.1;15.55;-0.397;0.056;13.9;0.068;48.941;0.005;27011718.750;NaN;NaN;0.3;3.173;NaN;
190.0570;69.0;45.7;38.1;15.81;0.093;0.201;14.4;-0.301;48.919;-0.004;27011718.750;NaN;NaN;-0.2;3.173;NaN;
190.1070;68.6;45.7;38.0;15.16;-0.010;0.221;13.8;0.136;48.919;0.008;27011718.750;NaN;NaN;0.4;3.173;NaN;
190.1570;68.3;45.7;38.0;16.45;0.055;-0.334;14.1;-0.089;48.919;-0.000;27011718.750;NaN;NaN;-0.0;3.173;NaN;
190.2070;67.9;45.7;38.0;15.28;-0.127;0.376;13.9;-0.003;48.941;0.006;27011718.750;NaN;NaN;0.3;3.174;NaN;
190.2571;68.3;45.7;38.0;16.45;0.123;-0.325;13.8;0.075;48.941;0.001;27011718.750;NaN;NaN;0.1;3.174;NaN;
190.3071;67.7;45.7;37.9;16.03;-0.030;-0.149;13.7;0.131;48.919;0.001;27011718.750;NaN;NaN;0.0;3.174;NaN;
190.3571;68.2;45.7;37.9;15.53;-0.453;0.151;13.8;0.094;48.919;-0.000;27011718.750;NaN;NaN;-0.0;3.175;NaN;
190.4071;67.0;45.7;37.8;15.35;0.140;0.308;13.9;0.004;48.919;0.002;27011718.750;NaN;NaN;0.1;3.175;NaN;
190.4571;67.3;45.7;37.8;16.38;-0.396;-0.267;13.8;0.139;48.919;-0.007;27011718.750;NaN;NaN;-0.3;3.175;NaN;
190.5071;66.9;45.7;37.8;16.80;0.002;-0.560;13.9;0.066;48.919;-0.001;27011718.750;NaN;NaN;-0.0;3.175;NaN;
190.5572;67.7;45.7;37.8;15.94;0.146;0.050;14.2;-0.089;48.919;-0.006;27011718.750;NaN;NaN;-0.3;3.175;NaN;
190.6072;68.1;45.6;37.9;15.74;0.104;0.110;14.2;-0.106;48.919;-0.002;27011718.750;NaN;NaN;-0.1;3.175;NaN;
190.6572;68.6;45.6;37.9;15.31;0.350;0.074;13.6;0.249;48.919;0.004;27011718.750;NaN;NaN;0.2;3.176;NaN;
190.7072;68.6;45.6;37.8;14.83;0.100;0.363;13.7;0.140;48.919;0.003;27011718.750;NaN;NaN;0.1;3.176;NaN;
190.7572;68.7;45.6;37.8;16.27;-0.119;-0.206;14.0;-0.156;48.919;-0.000;27011718.750;NaN;NaN;-0.0;3.176;NaN;
190.8072;67.9;45.6;37.8;16.12;-0.564;-0.154;13.9;-0.081;48.919;0.005;27011718.750;NaN;NaN;0.3;3.176;NaN;
190.8572;68.3;45.6;37.8;16.51;0.292;-0.185;14.1;-0.151;48.919;-0.000;27011718.750;NaN;NaN;-0.0;3.176;NaN;
190.9073;68.3;45.6;37.9;15.21;0.074;0.272;13.7;0.146;48.919;0.009;27011718.750;NaN;NaN;0.4;3.176;NaN;
190.9573;67.7;45.6;37.9;15.53;0.073;-0.020;13.5;0.306;48.919;0.002;27011718.750;NaN;NaN;0.1;3.176;NaN;
191.0073;67.3;45.6;37.8;16.14;0.352;-0.026;14.1;-0.092;48.941;0.001;27011718.750;NaN;NaN;0.1;3.177;NaN;
191.0573;67.4;45.6;37.8;14.97;0.038;0.478;13.9;0.044;48.941;0.005;27011718.750;NaN;NaN;0.3;3.177;NaN;
191.1073;67.3;45.6;37.8;15.30;-0.373;0.235;13.7;0.173;48.919;-0.005;27011718.750;NaN;NaN;-0.3;3.177;NaN;
191.1573;68.1;45.6;37.8;16.14;-0.557;0.007;14.2;-0.143;48.919;-0.000;27011718.750;NaN;NaN;-0.0;3.178;NaN;
191.2073;68.1;45.6;37.9;15.97;-0.122;-0.050;14.0;0.053;48.941;-0.001;27011718.750;NaN;NaN;-0.0;3.178;NaN;
191.2574;67.7;45.6;37.9;16.19;-0.543;-0.253;14.0;0.040;48.919;0.003;27011718.750;NaN;NaN;0.1;3.178;NaN;
191.3074;68.6;45.6;37.9;16.16;-0.451;-0.163;14.1;-0.045;48.919;0.006;27011718.750;NaN;NaN;0.3;3.178;NaN;
191.3574;68.6;45.6;37.9;15.55;0.027;0.303;14.1;-0.080;48.919;-0.009;27011718.750;NaN;NaN;-0.5;3.178;NaN;
191.4074;68.6;45.6;37.8;16.10;-0.493;-0.106;14.1;-0.025;48.919;0.002;27011718.750;NaN;NaN;0.1;3.178;NaN;
191.4574;69.0;45.6;37.8;15.75;-0.446;0.126;14.1;-0.073;48.919;0.001;27011718.750;NaN;NaN;0.0;3.179;NaN;
191.5074;69.1;45.6;37.9;17.12;-0.142;-0.368;14.6;-0.362;48.919;-0.004;27011718.750;NaN;NaN;-0.2;3.179;NaN;
191.5575;68.7;45.6;37.9;15.51;-0.142;0.169;14.1;0.038;48.919;0.016;27011718.750;NaN;NaN;0.8;3.179;NaN;
191.6075;67.9;45.6;37.9;17.70;0.099;-0.549;14.6;-0.349;48.919;0.005;27011718.750;NaN;NaN;0.2;3.179;NaN;
191.6575;68.3;45.6;37.9;15.62;0.038;0.196;13.9;0.207;48.919;0.003;27011718.750;NaN;NaN;0.2;3.179;NaN;
191.7075;69.9;45.5;38.0;13.76;-0.197;-60.059;14.4;-1.772;49.486;-6.319;27011718.750;NaN;NaN;-312.7;3.179;NaN;
191.7575;69.9;45.5;38.0;13.03;-0.158;-75.107;12.9;-4.391;49.660;-8.021;27011718.750;NaN;NaN;-398.3;3.180;NaN;
191.8075;70.0;45.5;38.0;10.03;-0.986;-100.897;13.2;-8.174;49.704;-7.461;27011718.750;NaN;NaN;-370.8;3.180;NaN;
191.8575;71.3;45.5;38.0;10.52;-0.327;-124.039;13.1;-11.518;49.900;-10.177;27011718.750;NaN;NaN;-507.8;3.180;NaN;
191.9076;69.9;45.5;38.0;10.24;-0.650;-140.870;12.3;-14.221;49.965;-9.707;27011718.750;NaN;NaN;-485.0;3.180;NaN;
191.9576;70.8;45.5;38.0;8.33;0.407;-141.420;9.7;-15.300;49.944;-9.227;27011718.750;NaN;NaN;-460.8;3.181;NaN;
192.0076;70.9;45.5;38.1;10.15;0.182;-130.936;12.1;-18.869;50.118;-10.008;27011718.750;NaN;NaN;-501.6;3.181;NaN;
192.0576;67.7;45.5;38.1;14.15;0.020;-0.865;12.7;-12.562;49.007;-0.106;27011718.750;NaN;NaN;-5.2;3.181;NaN;
192.1076;67.3;45.5;38.0;14.94;0.016;-0.662;12.8;-6.982;48.963;-0.054;27011718.750;NaN;NaN;-2.7;3.181;NaN;
192.1576;68.6;45.5;38.0;13.74;0.061;0.139;13.0;-3.937;48.963;-0.023;27011718.750;NaN;NaN;-1.1;3.181;NaN;
192.2076;69.0;45.5;38.0;14.18;0.357;0.013;13.0;-2.167;48.963;-0.019;27011718.750;NaN;NaN;-0.9;3.181;NaN;
192.2577;68.7;45.5;38.0;13.58;0.028;0.356;12.5;-0.890;48.941;-0.011;27011718.750;NaN;NaN;-0.6;3.181;NaN;
192.3077;67.3;45.5;38.1;14.42;-0.646;0.206;13.0;-0.740;48.941;-0.007;27011718.750;NaN;NaN;-0.3;3.182;NaN;
192.3577;67.7;45.5;38.1;14.35;-0.340;0.122;12.9;-0.371;48.963;-0.006;27011718.750;NaN;NaN;-0.3;3.182;NaN;
192.4077;69.0;45.5;38.1;14.68;0.163;-0.229;12.6;-0.029;48.941;-0.003;27011718.750;NaN;NaN;-0.1;3.182;NaN;
192.4577;70.5;45.5;38.1;11.37;0.245;-55.521;12.9;-2.023;49.399;-4.959;27011718.750;NaN;NaN;-245.0;3.183;NaN;
192.5078;69.5;45.4;38.0;10.99;-1.093;-79.023;12.5;-5.188;49.595;-6.512;27011718.750;NaN;NaN;-323.0;3.183;NaN;
192.5577;71.3;45.4;38.0;8.67;0.367;-91.169;11.4;-7.605;49.704;-7.410;27011718.750;NaN;NaN;-368.3;3.183;NaN;
192.6078;69.9;45.4;38.0;5.29;-0.235;-113.207;11.5;-10.814;49.747;-6.580;27011718.750;NaN;NaN;-327.4;3.183;NaN;
192.6578;71.3;45.4;38.0;9.67;-0.318;-132.969;11.0;-13.482;49.813;-8.478;27011718.750;NaN;NaN;-422.3;3.183;NaN;
192.7078;69.5;45.4;38.0;5.23;0.430;-139.156;9.5;-15.255;49.900;-7.085;27011718.750;NaN;NaN;-353.5;3.183;NaN;
192.7578;69.0;45.4;38.0;11.40;-0.102;-2.155;11.5;-13.297;49.050;-0.250;27011718.750;NaN;NaN;-12.3;3.183;NaN;
192.8078;68.3;45.4;38.1;13.24;0.235;-0.582;11.4;-7.343;48.985;-0.049;27011718.750;NaN;NaN;-2.4;3.183;NaN;
192.8578;68.1;45.4;38.1;13.27;-0.257;-0.403;11.7;-4.083;48.985;-0.028;27011718.750;NaN;NaN;-1.4;3.184;NaN;
192.9079;69.0;45.4;38.0;14.03;0.078;-0.512;12.0;-2.454;48.985;-0.021;27011718.750;NaN;NaN;-1.0;3.184;NaN;
192.9579;68.2;45.4;38.0;13.20;-0.140;-0.172;11.4;-1.020;48.963;-0.013;27011718.750;NaN;NaN;-0.7;3.184;NaN;
193.0079;68.5;45.4;38.0;12.85;0.888;0.236;11.8;-0.803;48.963;-0.006;27011718.750;NaN;NaN;-0.3;3.184;NaN;
193.0579;70.9;45.4;38.0;9.41;-0.047;-24.582;10.5;0.152;49.072;-1.924;27011718.750;NaN;NaN;-94.4;3.184;NaN;
193.1079;70.8;45.4;37.9;9.77;-0.062;-45.592;9.3;-1.844;49.399;-4.064;27011718.750;NaN;NaN;-200.8;3.184;NaN;
193.1579;69.9;45.4;37.9;10.05;-0.447;-81.629;11.1;-6.139;49.508;-5.162;27011718.750;NaN;NaN;-255.5;3.184;NaN;
193.2080;71.3;45.5;37.8;7.34;-0.608;-94.784;10.5;-8.514;49.573;-6.290;27011718.750;NaN;NaN;-311.8;3.185;NaN;
193.2580;70.3;45.5;37.8;7.86;-0.140;-109.056;9.7;-10.636;49.551;-6.103;27011718.750;NaN;NaN;-302.4;3.185;NaN;
193.3080;69.7;45.4;37.9;4.11;0.530;-111.162;8.0;-11.960;49.660;-4.978;27011718.750;NaN;NaN;-247.2;3.185;NaN;
193.3580;70.5;45.4;37.9;8.61;-1.350;-140.771;9.0;-15.260;49.639;-5.241;27011718.750;NaN;NaN;-260.1;3.185;NaN;
193.4080;69.0;45.4;37.9;10.36;0.021;-5.473;10.9;-15.300;49.094;-0.577;27011718.750;NaN;NaN;-28.3;3.185;NaN;
193.4580;67.7;45.4;37.9;9.83;-0.277;-0.228;9.3;-7.793;49.007;-0.040;27011718.750;NaN;NaN;-1.9;3.186;NaN;
193.5080;68.1;45.4;38.0;11.51;0.089;-0.778;9.4;-4.346;48.985;-0.024;27011718.750;NaN;NaN;-1.2;3.186;NaN;
193.5581;69.0;45.4;38.0;10.72;0.350;-0.211;9.6;-2.562;49.007;-0.016;27011718.750;NaN;NaN;-0.8;3.186;NaN;
193.6081;67.7;45.5;37.9;10.73;-0.549;-0.239;9.3;-1.303;49.007;-0.015;27011718.750;NaN;NaN;-0.7;3.186;NaN;
193.6581;67.8;45.5;37.9;9.39;-0.022;0.518;9.1;-0.585;48.985;-0.003;27011718.750;NaN;NaN;-0.2;3.186;NaN;
193.7081;68.8;45.5;38.0;10.27;0.362;0.008;9.0;-0.264;48.985;-0.003;27011718.750;NaN;NaN;-0.1;3.186;NaN;
193.7581;68.8;45.5;38.0;11.42;-0.388;-0.401;9.6;-0.627;48.963;-0.003;27011718.750;NaN;NaN;-0.1;3.186;NaN;
193.8081;68.1;45.5;38.1;9.97;0.685;0.163;9.1;-0.142;48.963;-0.004;27011718.750;NaN;NaN;-0.2;3.186;NaN;
193.8582;67.3;45.5;38.1;10.30;0.334;0.098;9.1;-0.064;48.985;-0.001;27011718.750;NaN;NaN;-0.0;3.186;NaN;
193.9081;68.3;45.5;38.2;10.12;-0.325;0.134;9.0;0.022;48.963;0.001;27011718.750;NaN;NaN;0.1;3.186;NaN;
193.9582;68.6;45.5;38.2;10.13;0.476;0.076;9.2;-0.085;48.963;0.002;27011718.750;NaN;NaN;0.1;3.187;NaN;
194.0082;67.7;45.5;38.1;10.16;0.545;0.039;8.9;0.106;48.963;-0.004;27011718.750;NaN;NaN;-0.2;3.187;NaN;
194.0582;66.9;45.5;38.1;10.81;-0.264;-0.296;8.9;0.075;48.963;0.001;27011718.750;NaN;NaN;0.0;3.187;NaN;
194.1082;68.3;45.5;38.1;9.32;-0.619;0.362;8.7;0.207;48.963;0.005;27011718.750;NaN;NaN;0.2;3.187;NaN;
194.1582;68.7;45.5;38.1;10.88;0.326;-0.297;9.1;-0.139;48.963;-0.002;27011718.750;NaN;NaN;-0.1;3.187;NaN;
194.2082;71.3;45.5;38.0;7.26;-0.286;-21.351;8.6;-0.060;49.050;-1.397;27011718.750;NaN;NaN;-68.5;3.187;NaN;
194.2583;70.0;45.5;38.0;6.05;-0.649;-47.248;8.7;-2.364;49.181;-2.197;27011718.750;NaN;NaN;-108.1;3.187;NaN;
194.3083;69.9;45.5;38.1;5.24;0.199;-60.747;8.3;-4.475;49.312;-3.099;27011718.750;NaN;NaN;-152.8;3.187;NaN;
194.3583;70.1;45.5;38.1;4.63;0.174;-73.138;7.9;-6.471;49.355;-3.707;27011718.750;NaN;NaN;-183.0;3.187;NaN;
194.4083;69.5;45.5;38.1;6.10;0.299;-78.259;6.6;-7.668;49.377;-3.353;27011718.750;NaN;NaN;-165.5;3.187;NaN;
194.4583;69.9;45.5;38.1;6.39;-0.424;-91.719;6.4;-9.650;49.399;-3.538;27011718.750;NaN;NaN;-174.8;3.188;NaN;
194.5083;69.5;45.5;38.1;4.02;0.142;-106.067;6.5;-11.651;49.333;-2.637;27011718.750;NaN;NaN;-130.1;3.188;NaN;
194.5584;70.0;45.5;38.1;2.85;1.017;-105.792;5.1;-12.364;49.246;-1.780;27011718.750;NaN;NaN;-87.6;3.188;NaN;
194.6084;71.3;45.5;38.2;1.38;-0.253;-120.557;5.6;-14.326;49.225;-1.420;27011718.750;NaN;NaN;-69.9;3.188;NaN;
194.6584;70.1;45.5;38.2;4.23;-1.979;-123.599;4.8;-15.142;49.268;-1.416;27011718.750;NaN;NaN;-69.7;3.188;NaN;
194.7084;67.7;45.5;38.2;5.38;-0.271;-9.281;6.4;-13.787;49.072;-0.483;27011718.750;NaN;NaN;-23.7;3.188;NaN;
194.7584;69.0;45.5;38.2;5.91;-0.460;-0.238;5.0;-6.988;48.985;-0.015;27011718.750;NaN;NaN;-0.7;3.188;NaN;
194.8084;68.7;45.5;38.3;5.96;0.494;-0.339;5.2;-3.928;48.985;-0.016;27011718.750;NaN;NaN;-0.8;3.188;NaN;
194.8584;68.1;45.5;38.3;6.07;-0.499;-0.395;4.9;-2.049;48.985;-0.004;27011718.750;NaN;NaN;-0.2;3.189;NaN;
194.9085;68.4;45.5;38.1;4.43;0.241;0.396;4.5;-0.893;48.985;0.001;27011718.750;NaN;NaN;0.0;3.189;NaN;
194.9585;68.7;45.5;38.1;5.13;-0.174;-0.128;4.5;-0.458;48.985;-0.001;27011718.750;NaN;NaN;-0.0;3.189;NaN;
195.0085;66.9;45.6;38.1;5.43;-0.468;-0.174;4.2;-0.015;48.963;0.001;27011718.750;NaN;NaN;0.0;3.189;NaN;
195.0585;68.6;45.6;38.1;4.77;-0.610;0.241;4.5;-0.097;48.985;0.005;27011718.750;NaN;NaN;0.2;3.189;NaN;
195.1085;67.9;45.6;38.1;4.38;-0.132;0.318;4.3;0.032;48.985;0.002;27011718.750;NaN;NaN;0.1;3.189;NaN;
195.1585;68.1;45.6;38.1;4.46;0.010;0.231;4.2;0.184;48.963;0.000;27011718.750;NaN;NaN;0.0;3.189;NaN;
