pm.lu_iD@A;pm.lu_iQ@A;pm.flux_H;pm.lu_wS_rpm@rpm;pm.flux_lpf_E;pm.watt_lpf_wP@W;pm.const_lpf_U@V;ap.temp_PCB@C;
-14.923;11.317;0;682.41;2.26E-2;524.8;34.769;40.6;
-14.872;10.714;0;682.30;2.19E-2;515.3;34.781;40.6;
-15.213;10.551;0;698.16;2.06E-2;522.0;34.814;40.6;
-15.530;10.306;0;709.88;2.34E-2;515.8;34.776;40.7;
-15.398;11.398;0;676.66;2.14E-2;517.8;34.757;40.7;
-15.860;11.126;0;681.00;2.22E-2;520.4;34.786;40.8;
-15.218;11.019;0;687.40;2.24E-2;519.7;34.728;40.8;
-15.454;10.031;0;699.79;2.21E-2;514.0;34.711;40.7;
-15.055;10.609;0;710.02;2.28E-2;518.0;34.850;40.7;
-15.187;10.864;0;679.66;2.22E-2;515.7;34.717;40.8;
-15.383;10.129;0;699.83;2.12E-2;514.7;34.718;40.8;
-15.399;10.734;0;701.00;2.27E-2;516.5;34.779;40.8;
-15.352;10.385;0;697.16;2.22E-2;516.0;34.777;40.8;
-16.021;10.173;0;701.30;2.40E-2;510.0;34.724;40.8;
-15.482;10.914;0;689.00;2.26E-2;524.7;34.763;40.8;
-16.214;9.927;0;709.87;2.26E-2;514.2;34.764;40.8;
-15.409;11.155;0;688.66;2.30E-2;517.8;34.790;40.8;
-15.829;9.997;0;707.37;2.22E-2;514.2;34.722;40.8;
-16.557;11.275;0;684.16;2.32E-2;520.4;34.790;40.8;
-15.229;10.327;0;696.30;2.49E-2;510.5;34.760;40.9;
-15.694;10.604;0;688.94;2.19E-2;514.3;34.745;40.9;
-15.612;9.903;0;707.41;2.30E-2;517.0;34.728;40.8;
-16.215;10.821;0;701.72;2.42E-2;518.2;34.803;40.8;
-16.717;10.445;0;709.45;2.49E-2;516.9;34.773;40.9;
-16.561;9.672;0;731.67;2.60E-2;513.5;34.778;40.9;
-16.536;9.543;0;730.46;2.57E-2;512.7;34.750;40.9;
-15.823;9.970;0;717.66;2.52E-2;511.1;34.767;40.9;
-16.184;9.537;0;728.81;2.60E-2;511.3;34.741;40.8;
-17.099;9.617;0;741.95;2.70E-2;513.3;34.773;40.8;
-17.034;9.981;0;738.86;2.81E-2;516.6;34.774;40.9;
-16.247;10.411;0;723.99;2.75E-2;518.3;34.834;40.9;
-16.143;10.172;0;718.21;2.60E-2;519.9;34.760;41.0;
-16.146;10.021;0;728.95;2.72E-2;518.1;34.736;41.0;
-16.123;9.326;0;736.54;2.63E-2;508.4;34.737;40.9;
-17.453;9.486;0;727.14;2.93E-2;505.4;34.720;40.9;
-17.308;10.544;0;706.79;2.67E-2;512.4;34.719;40.9;
-16.196;10.307;0;726.33;2.56E-2;514.0;34.755;40.9;
-16.138;10.209;0;726.52;2.78E-2;514.3;34.743;41.0;
-16.869;9.102;0;742.10;2.92E-2;506.8;34.746;41.0;
-16.851;10.427;0;739.12;2.98E-2;518.2;34.820;41.0;
-16.729;9.018;0;759.54;2.95E-2;508.3;34.766;41.0;
-16.314;9.652;0;740.91;3.05E-2;511.4;34.742;41.0;
-16.497;10.015;0;749.51;3.10E-2;519.0;34.763;41.0;
-17.431;9.156;0;757.22;2.92E-2;511.2;34.743;41.1;
-17.319;9.264;0;757.63;3.05E-2;510.5;34.767;41.1;
-16.750;9.226;0;750.06;2.86E-2;515.5;34.747;41.0;
-16.515;10.140;0;742.64;2.98E-2;515.8;34.782;41.0;
-16.569;9.907;0;737.35;2.89E-2;511.2;34.738;41.1;
-16.271;10.288;0;718.53;2.61E-2;513.2;34.788;41.1;
-16.283;9.869;0;745.17;2.82E-2;516.3;34.750;41.1;
-16.502;9.648;0;745.93;2.95E-2;505.3;34.790;41.1;
-16.035;10.505;0;719.79;2.81E-2;516.1;34.773;41.1;
-16.941;9.139;0;751.42;2.90E-2;509.8;34.792;41.1;
-16.290;10.070;0;739.76;2.76E-2;519.4;34.753;41.2;
-17.231;9.673;0;741.24;2.93E-2;510.8;34.752;41.2;
-16.096;10.520;0;723.01;2.91E-2;512.8;34.777;41.2;
-17.151;9.318;0;756.07;3.06E-2;510.5;34.743;41.2;
-16.734;9.607;0;749.73;2.94E-2;518.9;34.728;41.2;
-17.067;9.474;0;767.05;3.05E-2;508.9;34.835;41.2;
-16.702;9.062;0;748.30;2.96E-2;507.3;34.791;41.3;
-16.044;10.432;0;732.86;2.76E-2;519.5;34.779;41.3;
-17.446;9.074;0;750.42;3.01E-2;503.3;34.737;41.3;
-16.569;9.712;0;725.94;3.05E-2;512.3;34.704;41.3;
-17.415;9.659;0;752.04;2.85E-2;513.6;34.828;41.3;
-16.637;9.705;0;749.95;2.83E-2;519.0;34.752;41.3;
-17.616;9.585;0;747.32;3.13E-2;502.8;34.772;41.5;
-16.520;8.955;0;750.70;3.15E-2;506.6;34.713;41.5;
-16.502;9.789;0;748.74;2.95E-2;515.1;34.755;41.3;
-16.711;9.865;0;743.95;2.92E-2;512.5;34.797;41.3;
-17.161;8.967;0;757.24;3.12E-2;508.2;34.718;41.3;
-16.645;9.844;0;743.53;2.81E-2;515.4;34.750;41.3;
-16.873;10.030;0;751.65;3.14E-2;504.3;34.779;41.4;
-16.525;9.228;0;746.64;2.79E-2;508.6;34.739;41.4;
-16.255;10.393;0;741.93;2.70E-2;519.6;34.779;41.5;
-16.671;9.071;0;744.84;2.72E-2;507.2;34.712;41.5;
-16.609;10.137;0;742.22;2.72E-2;513.2;34.802;41.4;
-16.122;9.788;0;725.01;2.59E-2;510.4;34.767;41.4;
-16.824;9.401;0;747.33;2.80E-2;510.0;34.756;41.5;
-16.265;9.811;0;733.74;2.83E-2;509.4;34.760;41.5;
-16.181;10.868;0;715.48;2.66E-2;522.0;34.791;41.5;
-15.788;9.738;0;736.86;2.63E-2;513.2;34.813;41.5;
-13.305;8.817;0;752.78;2.90E-2;500.1;34.712;41.5;
-16.697;10.392;0;731.75;2.86E-2;506.4;34.769;41.5;
-15.961;10.095;0;725.79;2.82E-2;510.6;34.760;41.6;
-16.184;9.335;0;740.90;2.62E-2;508.9;34.748;41.6;
-16.685;9.726;0;739.28;2.78E-2;508.8;34.770;41.6;
-16.403;10.759;0;722.83;2.66E-2;520.3;34.786;41.6;
-16.110;9.787;0;724.98;2.69E-2;516.8;34.727;41.5;
-16.423;9.613;0;730.56;2.71E-2;508.9;34.709;41.5;
-17.336;9.255;0;727.84;2.72E-2;500.7;34.707;41.6;
-16.594;10.016;0;730.10;2.64E-2;513.4;34.810;41.6;
-15.870;9.583;0;729.42;2.85E-2;507.4;34.723;41.6;
-16.707;9.925;0;750.97;2.88E-2;510.4;34.791;41.6;
-16.201;9.573;0;732.01;2.76E-2;514.3;34.750;41.6;
-16.660;9.430;0;740.89;2.68E-2;507.6;34.741;41.6;
-17.285;9.167;0;713.34;2.81E-2;496.2;34.758;41.6;
-16.540;10.056;0;733.55;3.07E-2;510.9;34.720;41.6;
-16.675;9.395;0;753.26;2.87E-2;507.9;34.790;41.6;
-16.150;10.679;0;715.96;2.53E-2;517.9;34.771;41.6;
-16.083;9.891;0;724.42;2.68E-2;514.9;34.717;41.7;
-16.388;9.590;0;730.22;2.57E-2;509.0;34.742;41.7;
-16.431;9.535;0;735.54;2.54E-2;507.6;34.770;41.7;
-16.478;9.739;0;725.78;2.50E-2;506.1;34.722;41.7;
-17.105;9.383;0;721.07;2.82E-2;496.6;34.782;41.7;
-16.422;9.867;0;726.49;2.54E-2;506.8;34.765;41.7;
-16.531;9.875;0;719.68;2.45E-2;507.5;34.771;41.7;
-16.146;9.562;0;726.91;2.38E-2;506.0;34.754;41.7;
-15.934;9.363;0;725.08;2.47E-2;509.1;34.719;41.7;
-15.744;9.452;0;722.22;2.37E-2;508.6;34.703;41.7;
-15.919;9.646;0;720.23;2.64E-2;508.9;34.745;41.8;
-16.168;9.673;0;720.51;2.38E-2;513.2;34.717;41.8;
-16.079;9.832;0;716.33;2.41E-2;515.2;34.715;41.8;
-15.891;9.934;0;727.64;2.50E-2;515.1;34.815;41.8;
-15.716;10.003;0;723.91;2.47E-2;513.5;34.789;41.7;
-15.646;10.039;0;718.80;2.50E-2;506.6;34.821;41.7;
-15.981;9.810;0;729.72;2.43E-2;515.4;34.747;41.8;
-16.077;9.878;0;717.83;2.40E-2;515.4;34.725;41.8;
-15.694;9.961;0;720.30;2.60E-2;516.3;34.802;41.9;
-15.758;10.059;0;722.10;2.47E-2;513.4;34.768;41.9;
-15.802;9.783;0;724.80;2.71E-2;509.6;34.740;41.9;
-16.035;10.066;0;724.34;2.47E-2;511.2;34.765;41.9;
-16.080;9.917;0;723.63;2.39E-2;514.6;34.703;41.9;
-15.704;10.184;0;724.30;2.54E-2;514.8;34.805;41.9;
-15.621;10.411;0;706.44;2.40E-2;516.2;34.750;41.8;
-15.569;10.803;0;699.66;2.31E-2;518.7;34.736;41.8;
-15.354;10.231;0;722.57;2.46E-2;509.7;34.802;42.0;
-16.326;9.877;0;721.40;2.68E-2;507.0;34.785;42.0;
-15.614;9.819;0;717.41;2.42E-2;506.4;34.723;42.0;
-15.640;9.863;0;696.69;2.46E-2;506.7;34.681;42.0;
-15.561;10.364;0;708.33;2.40E-2;509.0;34.737;42.0;
-15.923;10.489;0;708.95;2.47E-2;506.7;34.776;42.0;
-16.370;9.968;0;735.13;2.50E-2;506.8;34.788;42.2;
-16.806;10.536;0;717.19;2.66E-2;509.9;34.759;42.2;
-16.466;9.871;0;743.51;2.63E-2;509.5;34.786;42.0;
-16.309;10.498;0;709.85;2.49E-2;506.7;34.735;42.0;
-16.485;9.578;0;709.61;2.58E-2;497.1;34.732;42.0;
-15.757;9.650;0;716.09;2.37E-2;506.2;34.711;42.0;
-15.822;9.970;0;716.74;2.28E-2;515.9;34.733;42.1;
-15.720;10.938;0;693.64;2.37E-2;513.8;34.755;42.1;
-16.503;10.308;0;706.79;2.52E-2;507.5;34.757;42.2;
-15.840;9.518;0;719.68;2.36E-2;505.5;34.784;42.2;
-15.166;10.426;0;696.66;2.18E-2;510.0;34.740;42.2;
-15.601;10.441;0;708.69;2.26E-2;508.6;34.782;42.2;
-16.425;9.705;0;720.04;2.38E-2;506.2;34.751;42.1;
-15.868;9.857;0;715.11;2.41E-2;510.2;34.716;42.1;
-15.619;10.520;0;695.37;2.32E-2;516.7;34.723;42.2;
-15.901;10.998;0;703.48;2.39E-2;513.3;34.793;42.2;
-16.090;10.260;0;720.48;2.46E-2;510.3;34.764;42.2;
-15.981;9.526;0;720.51;2.62E-2;504.5;34.743;42.2;
-15.410;10.226;0;705.19;2.54E-2;506.9;34.720;42.2;
-15.639;10.158;0;711.06;2.33E-2;511.0;34.739;42.2;
-15.646;10.935;0;701.74;2.34E-2;512.6;34.768;42.3;
-15.885;10.277;0;712.55;2.31E-2;507.3;34.756;42.3;
-15.668;9.870;0;715.27;2.33E-2;506.0;34.713;42.3;
-15.990;10.295;0;707.45;2.38E-2;515.8;34.686;42.3;
-15.583;10.945;0;699.48;2.41E-2;515.4;34.757;42.3;
-15.768;10.342;0;713.63;2.43E-2;505.6;34.876;42.3;
-15.792;9.755;0;714.04;2.19E-2;507.1;34.731;42.3;
-15.454;10.877;0;702.19;2.23E-2;510.6;34.747;42.3;
-16.490;10.410;0;711.39;2.34E-2;510.3;34.758;42.3;
-16.815;10.321;0;706.22;2.72E-2;507.9;34.678;42.3;
-16.297;10.287;0;711.04;2.58E-2;506.6;34.835;42.3;
-16.063;10.692;0;719.10;2.53E-2;512.0;34.751;42.3;
-15.982;10.588;0;708.86;2.53E-2;513.7;34.727;42.4;
-15.920;10.743;0;706.78;2.62E-2;509.2;34.757;42.4;
-15.652;9.808;0;718.93;2.53E-2;506.0;34.743;42.4;
-16.672;9.265;0;738.74;2.64E-2;505.2;34.758;42.4;
-16.574;9.754;0;729.81;2.70E-2;507.5;34.753;42.4;
-16.159;9.850;0;727.89;2.45E-2;503.8;34.771;42.4;
-16.795;9.132;0;746.84;2.57E-2;503.6;34.758;42.4;
-17.035;9.543;0;729.51;2.50E-2;504.5;34.752;42.4;
-15.838;9.829;0;713.69;2.38E-2;505.7;34.743;42.5;
-15.592;10.440;0;715.45;2.43E-2;505.2;34.778;42.5;
-16.296;10.327;0;704.85;2.49E-2;508.0;34.776;42.5;
-16.550;10.225;0;714.77;2.48E-2;508.2;34.756;42.5;
-16.315;10.193;0;715.43;2.54E-2;507.7;34.756;42.5;
-16.388;9.987;0;728.14;2.62E-2;504.4;34.748;42.5;
-16.425;10.071;0;726.89;2.78E-2;507.1;34.750;42.5;
-15.833;10.187;0;716.74;2.62E-2;510.3;34.755;42.5;
-15.917;10.036;0;717.99;2.52E-2;509.2;34.704;42.6;
-16.307;9.207;0;737.14;2.75E-2;501.6;34.751;42.6;
-16.587;9.875;0;735.52;2.62E-2;507.8;34.776;42.6;
-16.756;9.852;0;732.26;2.54E-2;510.6;34.785;42.6;
-16.367;10.578;0;713.20;2.53E-2;513.4;34.750;42.6;
-16.265;10.489;0;714.61;2.56E-2;517.7;34.755;42.6;
-15.609;10.645;0;710.42;2.39E-2;514.2;34.750;42.6;
-15.945;10.680;0;709.08;2.35E-2;514.2;34.765;42.6;
-16.494;10.585;0;709.70;2.53E-2;513.4;34.730;42.6;
-15.697;10.347;0;725.40;2.36E-2;508.9;34.815;42.6;
-16.559;9.897;0;720.90;2.57E-2;506.2;34.750;42.7;
-15.943;9.979;0;722.49;2.45E-2;508.9;34.787;42.7;
-16.380;9.754;0;728.38;2.53E-2;506.1;34.740;42.7;
-16.306;9.233;0;737.27;2.66E-2;504.1;34.725;42.7;
-16.455;9.441;0;727.73;2.48E-2;504.5;34.766;42.7;
-16.025;9.316;0;726.77;2.46E-2;504.4;34.705;42.7;
-16.146;9.261;0;730.54;2.48E-2;502.8;34.732;42.7;
-16.672;9.418;0;735.45;2.61E-2;504.1;34.749;42.7;
-16.765;9.732;0;730.55;2.47E-2;507.1;34.781;42.9;
-16.827;9.756;0;724.42;2.58E-2;505.5;34.735;42.9;
-17.048;10.054;0;724.28;2.62E-2;509.5;34.796;42.7;
-15.976;10.074;0;722.44;2.51E-2;514.8;34.739;42.7;
-16.300;9.395;0;724.42;2.64E-2;507.4;34.695;42.7;
-17.686;8.552;0;727.43;2.90E-2;491.6;34.711;42.7;
-16.332;9.736;0;726.19;2.53E-2;506.3;34.761;42.8;
-16.101;10.070;0;716.39;2.66E-2;508.4;34.702;42.8;
-15.888;9.510;0;728.91;2.47E-2;504.9;34.756;42.9;
-16.458;9.431;0;733.63;2.73E-2;502.3;34.774;42.9;
-15.993;10.056;0;730.46;2.50E-2;509.2;34.746;42.9;
-15.993;10.039;0;729.94;2.64E-2;509.7;34.808;42.9;
-16.504;9.498;0;740.14;2.78E-2;509.1;34.709;42.9;
-17.137;9.693;0;739.97;2.90E-2;503.4;34.768;42.9;
-15.928;9.556;0;735.12;2.83E-2;504.6;34.721;42.9;
-17.063;10.255;0;736.54;2.76E-2;513.8;34.800;42.9;
-16.984;9.323;0;752.35;2.82E-2;503.0;34.765;43.0;
-16.267;9.696;0;727.48;2.78E-2;505.8;34.736;43.0;
-16.919;9.442;0;767.15;2.98E-2;505.2;34.785;42.9;
-17.138;9.130;0;749.69;2.90E-2;500.2;34.735;42.9;
-16.264;10.267;0;730.09;2.73E-2;509.2;34.737;42.9;
-17.122;9.086;0;759.82;2.99E-2;501.9;34.803;42.9;
-16.305;9.566;0;743.04;2.64E-2;513.5;34.718;42.9;
-17.067;9.646;0;751.20;2.83E-2;504.7;34.790;42.9;
-16.283;9.182;0;742.16;2.81E-2;503.2;34.735;43.0;
-16.306;10.042;0;743.21;2.87E-2;507.5;34.809;43.0;
-17.109;8.919;0;755.22;2.78E-2;503.7;34.701;43.0;
-16.592;9.828;0;743.75;2.76E-2;509.8;34.743;43.0;
-17.532;9.292;0;752.49;3.00E-2;504.8;34.862;43.0;
-17.664;8.948;0;753.64;3.10E-2;494.7;34.751;43.0;
-16.573;8.990;0;754.39;3.05E-2;499.6;34.763;43.0;
-16.484;10.128;0;733.66;2.67E-2;512.7;34.736;43.0;
-16.958;9.603;0;754.09;3.02E-2;499.9;34.805;43.0;
-17.769;9.502;0;753.18;2.94E-2;508.1;34.750;43.0;
-17.365;9.121;0;759.33;2.93E-2;501.4;34.741;43.1;
-17.049;8.787;0;766.70;3.12E-2;501.6;34.738;43.1;
-17.061;7.983;0;770.62;3.18E-2;492.8;34.746;43.1;
-17.562;8.916;0;766.88;3.24E-2;503.5;34.772;43.1;
-17.572;9.078;0;768.91;3.18E-2;499.0;34.758;43.1;
-17.806;10.017;0;759.89;3.13E-2;510.6;34.827;43.1;
-16.864;9.679;0;748.52;3.17E-2;507.1;34.712;43.1;
-16.570;9.055;0;761.37;3.13E-2;507.8;34.792;43.1;
-16.584;9.361;0;747.62;2.88E-2;503.3;34.717;43.1;
-17.001;9.088;0;775.63;3.10E-2;508.7;34.766;43.1;
-16.877;8.912;0;763.21;3.26E-2;503.2;34.768;43.2;
-16.922;8.752;0;768.49;3.07E-2;505.9;34.745;43.2;
-17.138;8.771;0;770.19;3.13E-2;502.5;34.728;43.2;
-17.533;8.533;0;776.88;3.03E-2;499.7;34.760;43.2;
-16.997;9.250;0;773.67;3.33E-2;502.8;34.819;43.2;
-17.843;9.660;0;751.15;3.04E-2;508.2;34.706;43.2;
-17.549;9.927;0;764.34;3.16E-2;510.9;34.795;43.2;
-17.555;9.535;0;757.14;3.20E-2;506.4;34.793;43.2;
-17.030;10.050;0;756.29;2.90E-2;513.7;34.764;43.2;
-16.721;10.058;0;743.72;3.04E-2;508.2;34.719;43.2;
-16.492;9.742;0;755.07;3.06E-2;510.8;34.776;43.3;
-16.942;8.930;0;770.08;3.34E-2;503.6;34.756;43.3;
-17.228;8.620;0;759.41;3.14E-2;498.7;34.771;43.2;
-17.792;8.740;0;777.34;3.17E-2;503.0;34.774;43.2;
-17.629;9.252;0;796.66;3.32E-2;495.9;34.843;43.3;
-17.171;9.439;0;765.82;3.02E-2;511.5;34.732;43.3;
-17.581;8.190;0;784.60;3.44E-2;499.7;34.770;43.2;
-18.067;8.884;0;780.72;3.54E-2;492.2;34.868;43.2;
-16.790;9.592;0;762.73;3.10E-2;511.0;34.755;43.3;
-17.699;8.168;0;792.06;3.50E-2;498.0;34.759;43.3;
-17.651;9.503;0;774.49;3.16E-2;506.6;34.806;43.4;
-16.340;9.677;0;760.28;3.20E-2;506.8;34.835;43.4;
-17.549;8.275;0;792.42;3.31E-2;499.9;34.765;43.4;
-18.312;9.296;0;754.80;3.17E-2;506.5;34.662;43.4;
-17.673;8.305;0;789.52;3.38E-2;502.9;34.732;43.4;
-17.536;9.663;0;776.03;3.28E-2;508.4;34.817;43.4;
-17.229;8.730;0;778.02;3.35E-2;503.0;34.717;43.3;
-17.933;9.089;0;785.65;3.56E-2;502.9;34.787;43.3;
-17.821;8.470;0;786.32;3.33E-2;501.2;34.757;43.5;
-17.024;9.378;0;775.11;3.07E-2;511.5;34.773;43.5;
-17.109;8.558;0;777.52;3.28E-2;500.7;34.716;43.4;
-17.644;9.200;0;779.88;3.25E-2;497.3;34.788;43.4;
-17.524;9.700;0;756.05;3.10E-2;509.5;34.829;43.4;
-17.592;9.980;0;746.02;3.17E-2;507.0;34.717;43.4;
-16.541;9.645;0;762.36;2.93E-2;513.6;34.752;43.5;
-16.537;9.781;0;740.28;3.12E-2;507.2;34.716;43.5;
-16.768;9.250;0;756.71;3.13E-2;509.8;34.728;43.6;
-16.647;9.197;0;755.88;3.13E-2;501.8;34.726;43.6;
-17.062;8.897;0;774.06;2.93E-2;508.2;34.790;43.5;
-17.199;8.574;0;772.48;3.41E-2;501.2;34.745;43.5;
-18.174;8.298;0;770.27;3.41E-2;490.5;34.769;43.5;
-17.540;9.390;0;773.39;3.18E-2;503.7;34.727;43.5;
-16.918;9.672;0;755.85;3.11E-2;506.2;34.717;43.6;
-16.997;9.061;0;775.01;3.22E-2;509.4;34.761;43.6;
-17.459;8.804;0;784.36;3.29E-2;501.7;34.722;43.6;
-17.546;9.699;0;767.42;3.23E-2;499.5;34.796;43.6;
-17.644;9.912;0;759.40;2.97E-2;513.2;34.773;43.6;
-16.882;9.508;0;753.26;3.19E-2;511.5;34.699;43.6;
-16.601;9.188;0;765.93;2.98E-2;507.7;34.780;43.7;
-16.484;9.244;0;751.10;3.10E-2;501.3;34.716;43.7;
-16.233;9.611;0;754.97;2.99E-2;508.8;34.790;43.6;
-17.338;9.670;0;758.59;3.09E-2;500.4;34.811;43.6;
-17.276;10.057;0;736.81;2.72E-2;508.9;34.797;43.7;
-18.046;8.212;0;771.82;3.14E-2;490.1;34.747;43.7;
-17.414;9.081;0;763.76;3.12E-2;504.2;34.740;43.8;
-17.920;8.150;0;761.90;3.12E-2;491.9;34.693;43.8;
-16.618;8.939;0;759.99;2.83E-2;499.4;34.774;43.7;
-16.822;9.208;0;756.08;2.87E-2;509.9;34.683;43.7;
-17.025;9.153;0;761.84;3.09E-2;502.0;34.718;43.8;
-17.079;9.656;0;753.98;2.84E-2;508.6;34.748;43.8;
-17.071;9.279;0;762.35;3.13E-2;502.4;34.767;43.8;
-16.632;9.421;0;753.83;3.00E-2;502.3;34.771;43.8;
-16.860;8.615;0;760.02;3.07E-2;503.5;34.697;43.7;
-15.994;10.139;0;721.96;2.76E-2;509.5;34.701;43.7;
-16.953;8.848;0;761.57;2.91E-2;499.7;34.799;43.8;
-17.293;8.432;0;773.26;2.93E-2;499.5;34.744;43.8;
-16.667;9.042;0;751.79;3.14E-2;501.2;34.736;43.8;
-16.409;8.820;0;770.19;2.79E-2;506.4;34.810;43.8;
-16.738;9.548;0;745.19;2.96E-2;505.1;34.755;43.9;
-16.613;9.891;0;756.18;2.80E-2;510.9;34.760;43.9;
-17.354;9.720;0;761.49;3.02E-2;499.3;34.785;43.9;
-17.536;9.200;0;758.35;2.99E-2;504.0;34.800;43.9;
-16.394;8.912;0;748.08;2.82E-2;503.7;34.731;43.9;
-16.379;9.971;0;739.96;2.99E-2;507.8;34.720;43.9;
-17.703;9.538;0;752.90;2.81E-2;508.6;34.792;43.9;
-16.614;8.918;0;755.97;2.92E-2;503.5;34.742;43.9;
-16.206;10.052;0;739.59;2.74E-2;505.6;34.731;43.9;
-16.661;9.374;0;752.81;2.71E-2;503.8;34.808;43.9;
-16.652;8.987;0;752.84;2.82E-2;505.9;34.741;43.9;
-16.529;9.827;0;736.08;2.91E-2;505.6;34.717;43.9;
-16.749;10.328;0;747.44;2.91E-2;513.0;34.798;44.0;
-17.474;9.349;0;754.80;2.87E-2;506.3;34.780;44.0;
-17.222;9.547;0;761.63;3.01E-2;505.7;34.776;44.0;
-16.974;9.390;0;758.10;2.89E-2;503.9;34.766;44.0;
-17.108;9.110;0;761.03;2.96E-2;503.2;34.751;44.0;
-16.541;9.508;0;750.95;2.91E-2;507.8;34.733;44.0;
-17.237;10.190;0;721.59;2.88E-2;508.2;34.730;44.0;
-16.529;9.285;0;756.36;2.86E-2;503.2;34.798;44.0;
-15.939;9.654;0;737.12;2.56E-2;509.9;34.796;44.0;
-16.867;9.781;0;753.38;2.81E-2;506.4;34.746;44.0;
-17.172;9.010;0;765.09;2.97E-2;504.2;34.793;44.1;
-16.298;9.139;0;751.99;2.70E-2;507.5;34.813;44.1;
-16.992;9.970;0;740.30;3.03E-2;504.9;34.769;44.1;
-17.724;9.826;0;747.69;2.90E-2;503.0;34.769;44.1;
-16.770;9.089;0;748.11;2.83E-2;499.6;34.746;44.1;
-16.342;9.517;0;736.62;2.84E-2;504.5;34.706;44.1;
-16.269;10.381;0;737.51;2.80E-2;511.8;34.776;44.1;
-16.910;9.356;0;752.38;2.80E-2;501.0;34.789;44.1;
-16.595;9.051;0;752.94;2.87E-2;500.0;34.728;44.1;
-16.613;9.819;0;740.32;2.76E-2;508.4;34.751;44.1;
-17.541;9.616;0;743.27;2.90E-2;501.7;34.699;44.1;
-17.566;8.959;0;753.11;2.87E-2;501.6;34.713;44.1;
-16.579;9.500;0;745.19;2.64E-2;511.3;34.736;44.2;
-16.462;10.164;0;741.15;2.97E-2;507.8;34.741;44.2;
-17.225;9.483;0;756.31;2.93E-2;504.7;34.757;44.2;
-17.530;8.799;0;763.46;2.93E-2;495.7;34.739;44.2;
-17.017;8.692;0;763.17;2.95E-2;499.7;34.742;44.2;
-16.936;9.285;0;755.79;2.81E-2;507.5;34.726;44.2;
-16.893;9.494;0;743.82;2.88E-2;505.6;34.734;44.2;
-16.549;9.798;0;750.28;2.89E-2;509.9;34.766;44.2;
-17.375;9.519;0;744.73;2.94E-2;502.5;34.793;44.3;
-17.070;9.165;0;767.89;2.87E-2;499.0;34.808;44.3;
-16.507;8.795;0;751.52;2.74E-2;502.8;34.742;44.3;
-16.135;10.037;0;730.76;2.89E-2;506.8;34.733;44.3;
-17.062;9.444;0;756.48;2.72E-2;507.2;34.780;44.3;
-17.232;8.817;0;768.50;2.75E-2;501.5;34.759;44.3;
-16.330;9.376;0;750.66;2.85E-2;502.8;34.772;44.3;
-16.580;9.747;0;746.20;2.81E-2;510.1;34.751;44.3;
-17.427;10.228;0;732.69;3.01E-2;505.3;34.803;44.4;
-17.581;9.516;0;754.42;2.91E-2;504.0;34.782;44.4;
-17.961;8.247;0;751.95;3.10E-2;489.9;34.751;44.3;
-16.909;8.757;0;765.34;2.90E-2;499.9;34.797;44.3;
-17.028;8.428;0;775.52;2.92E-2;501.8;34.740;44.4;
-16.943;8.798;0;762.66;3.09E-2;500.3;34.714;44.4;
-16.852;9.347;0;751.38;2.78E-2;510.3;34.739;44.4;
-16.839;9.124;0;766.47;3.04E-2;503.4;34.754;44.4;
-16.308;8.562;0;771.87;2.65E-2;467.1;35.588;44.4;
-5.084;-0.406;0;740.00;1.86E-3;-26.0;44.479;44.4;
0.080;-13.942;13;706.31;1.99E-3;-439.3;50.109;44.5;
-1.258;-5.651;11;640.79;2.05E-3;-234.4;47.594;44.5;
-0.245;-5.509;12;710.96;1.30E-3;-190.5;47.044;44.5;
-8.809;4.747;0;726.87;3.77E-3;220.3;41.134;44.5;
-12.820;6.202;0;766.99;1.38E-2;316.4;39.141;44.5;
-6.901;1.484;0;755.12;2.93E-3;73.6;43.259;44.5;
-5.243;0.644;0;736.82;1.42E-3;31.6;44.012;44.5;
-1.105;-4.045;13;720.92;3.81E-4;-155.9;46.559;44.5;
-0.535;-5.503;10;705.92;1.24E-3;-202.7;47.362;44.5;
-0.032;-5.336;9;702.43;1.03E-3;-186.6;47.224;44.5;
1.528;-6.405;8;683.81;1.28E-3;-199.3;47.219;44.5;
-3.433;0.551;0;702.94;3.96E-4;20.0;44.323;44.5;
-0.003;-3.991;11;697.80;3.49E-4;-149.7;46.707;44.5;
0.151;-7.635;10;678.54;1.14E-3;-239.9;47.839;44.5;
0.357;-5.832;11;672.62;9.11E-4;-197.8;47.445;44.6;
-0.152;-9.906;12;665.86;3.86E-4;-313.5;48.770;44.6;
0.501;-4.149;10;656.23;5.18E-4;-131.1;46.539;44.5;
0.079;-3.907;11;664.05;5.03E-4;-136.1;46.787;44.5;
-0.377;-4.672;12;658.24;5.29E-4;-169.1;47.146;44.6;
0.111;-5.705;12;664.89;4.31E-4;-190.3;47.274;44.6;
-0.099;-10.377;11;630.14;4.99E-4;-321.9;48.904;44.6;
-0.139;-8.310;10;634.78;3.73E-4;-273.4;48.412;44.6;
-0.144;-10.777;11;655.47;4.22E-4;-321.2;49.098;44.7;
-0.030;-9.750;11;632.38;5.05E-4;-304.7;48.931;44.7;
0.054;-6.963;10;637.31;3.19E-4;-218.7;47.904;44.7;
0.140;-8.269;10;624.00;3.91E-4;-250.9;48.259;44.7;
0.016;-7.301;10;632.05;3.34E-4;-220.0;47.848;44.7;
