time@s;pm.lu_iD@A;pm.lu_iQ@A;pm.lu_wS_rpm@rpm;pm.lu_mq_load@Nm;pm.watt_consumption_wA@A;pm.const_fb_U@V;ap.temp_PCB@C;pm.vsi_AQ;pm.vsi_BQ;pm.vsi_CQ;
0.050000;-0.103;-0.249;259.10;0.010;0.0;46.677;44.1;0;134;98;
0.100000;0.165;-0.570;394.66;-0.060;-0.0;46.570;44.0;153;0;56;
0.150000;-0.496;-0.832;247.56;0.018;0.0;46.655;44.0;0;150;74;
0.200000;-1.133;0.136;382.36;-0.055;0.0;46.655;44.1;166;0;108;
0.250000;-0.468;-0.579;256.48;0.018;0.0;46.655;44.1;0;144;59;
0.300000;-0.808;-0.519;387.37;-0.054;0.0;46.634;44.1;169;0;104;
0.350000;0.036;-0.841;269.19;0.009;0.0;46.677;44.1;0;138;94;
0.400000;-0.439;0.848;390.42;-0.056;0.0;46.698;43.9;148;0;82;
0.450000;-0.016;0.015;269.49;0.009;0.0;46.655;43.9;0;128;92;
0.500000;-0.398;0.361;392.02;-0.058;-0.0;46.677;43.9;151;0;54;
0.550000;-0.861;-0.048;290.50;-0.005;0.0;46.719;43.9;0;133;134;
0.600000;-0.070;0.465;369.42;-0.041;0.0;46.677;44.0;136;0;0;
0.650000;0.077;-0.245;254.21;0.016;0.0;46.634;44.0;0;106;121;
0.700000;0.466;-0.384;341.80;-0.029;0.0;46.634;43.9;122;0;0;
0.750000;-0.436;-0.720;265.15;0.008;0.0;46.634;43.9;0;117;138;
0.800000;0.395;-0.426;390.81;-0.061;0.0;46.655;44.0;133;0;0;
0.850000;-0.144;-0.226;289.89;-0.007;0.0;46.613;44.0;0;125;115;
0.900000;-0.794;0.541;360.30;-0.043;0.0;46.719;43.7;151;0;66;
0.950000;-0.703;-0.150;269.52;0.006;0.0;46.655;43.7;0;144;83;
1.000000;-0.725;0.378;385.03;-0.057;-0.0;46.655;44.0;155;0;93;
1.050000;-0.345;-0.544;257.15;0.013;0.0;46.634;44.0;0;136;67;
1.100000;-0.562;-0.816;379.70;-0.051;0.0;46.677;43.8;164;0;93;
1.150000;-0.568;-0.189;241.99;0.027;0.0;46.655;43.8;0;137;45;
1.200000;-1.224;0.292;395.22;-0.059;0.0;46.655;44.0;165;0;111;
1.250000;-0.800;-0.621;274.17;0.009;0.0;46.677;44.0;0;148;83;
1.300000;-0.401;0.599;377.70;-0.048;0.0;46.634;43.8;143;0;62;
1.350000;-0.827;-0.244;270.81;0.008;0.0;46.613;43.8;0;141;114;
1.400000;0.222;-0.204;377.49;-0.053;-0.0;46.634;44.0;132;0;0;
1.450000;-1.393;0.190;283.97;0.001;0.0;46.634;44.0;0;141;133;
1.500000;-0.109;0.949;348.02;-0.030;0.0;46.677;43.9;129;0;0;
1.550000;-0.939;0.403;302.15;-0.013;0.0;46.677;43.9;0;125;126;
1.600000;0.040;-0.175;387.52;-0.057;0.0;46.655;43.9;131;0;0;
1.650000;-0.762;-0.265;286.04;-0.004;0.0;46.719;43.9;0;117;132;
1.700000;0.168;0.675;344.92;-0.032;0.0;46.698;43.8;125;0;0;
1.750000;-1.545;-0.217;269.71;0.006;0.0;46.634;43.8;0;149;129;
1.800000;-0.181;-0.683;405.62;-0.071;-0.0;46.677;43.7;139;0;0;
1.850000;-0.421;-0.116;274.37;0.006;0.0;46.698;43.7;0;126;102;
1.900000;-1.064;0.413;400.69;-0.063;0.0;46.677;43.8;157;0;71;
1.950000;-0.843;-0.116;279.07;0.001;0.0;46.698;43.8;0;135;102;
2.000000;-0.839;0.467;399.78;-0.062;0.0;46.677;43.7;151;0;80;
2.050000;-1.362;-0.377;273.63;0.006;0.0;46.655;43.7;0;150;114;
2.100000;-0.429;0.324;390.62;-0.058;0.0;46.677;43.6;140;0;51;
2.150000;-1.037;-0.899;289.14;-0.003;0.0;46.677;43.6;0;139;128;
2.200000;-0.279;0.488;381.33;-0.053;-0.0;46.655;43.8;134;0;43;
2.250000;-1.821;-0.235;284.38;-0.001;0.0;46.613;43.8;0;151;132;
2.300000;-0.136;0.033;397.97;-0.061;0.0;46.698;43.8;134;0;0;
2.350000;-1.130;-0.097;265.99;0.005;0.0;46.655;43.8;0;130;123;
2.400000;-0.713;0.076;364.21;-0.042;0.0;46.698;43.7;141;0;0;
2.450000;-1.278;-0.155;255.92;0.013;0.0;46.655;43.7;0;134;125;
2.500000;-0.560;-0.029;394.01;-0.064;-0.0;46.655;43.9;139;0;0;
2.550000;-1.439;0.177;290.36;-0.007;0.0;46.677;43.9;0;146;110;
2.600000;-0.842;0.239;406.98;-0.064;0.0;46.677;43.8;147;0;52;
2.650000;-1.943;-0.285;284.91;-0.002;0.0;46.655;43.8;0;158;116;
2.700000;-1.516;0.030;399.75;-0.060;0.0;46.634;43.7;164;0;63;
2.750000;-2.331;-1.149;248.39;0.019;0.0;46.655;43.7;0;168;125;
2.800000;-1.422;0.315;397.99;-0.064;0.0;46.655;43.8;158;0;77;
2.850000;-1.232;-0.821;275.89;0.004;0.0;46.634;43.8;0;147;109;
2.900000;-1.195;-0.032;405.20;-0.064;0.0;46.677;43.6;154;0;57;
2.950000;-0.857;0.135;285.84;-0.000;0.0;46.655;43.6;0;125;105;
3.000000;-1.140;-0.062;401.47;-0.062;0.0;46.634;43.7;152;0;49;
3.050000;-2.381;-0.539;267.52;0.009;0.0;46.698;43.7;0;162;134;
3.100000;-0.707;-0.536;385.70;-0.057;-0.0;46.655;43.6;140;0;0;
3.150000;-1.256;-0.411;281.59;0.001;0.0;46.655;43.6;0;131;122;
3.200000;-0.873;0.457;377.49;-0.053;-0.0;46.677;43.6;142;0;48;
3.250000;-1.819;-0.172;246.36;0.019;0.0;46.655;43.6;0;147;104;
3.300000;-1.136;-0.112;379.07;-0.051;0.0;46.655;43.5;151;0;51;
3.350000;-2.268;-0.759;273.69;0.004;0.0;46.634;43.5;0;164;118;
3.400000;-2.054;0.397;389.17;-0.059;-0.0;46.655;43.7;163;0;90;
3.450000;-2.019;-0.195;254.78;0.017;0.0;46.677;43.7;0;155;83;
3.500000;-1.993;0.624;377.29;-0.052;0.0;46.698;43.8;157;0;105;
3.550000;-1.469;-0.284;267.76;0.007;0.0;46.698;43.8;0;142;64;
3.600000;-1.356;-0.009;361.53;-0.042;-0.0;46.719;43.8;151;0;85;
3.650000;-1.624;-0.161;236.39;0.027;0.0;46.634;43.8;0;138;0;
3.700000;-1.727;-0.292;381.22;-0.053;0.0;46.740;43.4;161;0;97;
3.750000;-1.867;-0.212;238.70;0.027;0.0;46.698;43.4;0;144;53;
3.800000;-1.429;-0.006;386.82;-0.054;-0.0;46.698;43.6;154;0;70;
3.850000;-1.844;-0.075;259.20;0.017;0.0;46.719;43.6;0;144;99;
3.900000;-1.294;-0.081;397.08;-0.062;-0.0;46.740;43.4;144;0;55;
3.950000;-2.106;0.065;295.87;-0.007;0.0;46.719;43.4;0;146;121;
4.000000;-0.542;0.794;358.17;-0.038;0.0;46.719;43.4;116;0;0;
4.050000;-1.835;0.082;275.58;0.003;0.0;46.762;43.4;0;125;128;
4.100000;-0.143;0.383;328.98;-0.024;0.0;46.698;43.6;105;0;0;
4.150000;-2.667;0.076;297.55;-0.014;0.0;46.698;43.6;0;147;139;
4.200000;-1.138;0.367;384.07;-0.053;0.0;46.655;43.6;137;0;48;
4.250000;-2.289;0.216;279.75;-0.001;0.0;46.677;43.6;0;151;105;
4.300000;-1.926;-0.169;387.32;-0.060;0.0;46.655;43.6;158;0;67;
4.350000;-1.394;-0.399;222.87;0.032;0.0;46.677;43.6;0;130;60;
4.400000;-2.829;0.096;380.05;-0.055;0.0;46.677;43.5;172;0;115;
4.450000;-1.238;-0.029;278.48;0.004;0.0;46.698;43.5;0;125;45;
4.500000;-2.555;0.315;388.56;-0.058;0.0;46.698;43.6;163;0;109;
4.550000;-2.023;-0.263;222.65;0.039;0.0;46.698;43.6;0;141;48;
4.600000;-2.003;0.372;395.72;-0.059;0.0;46.698;43.5;156;0;85;
4.650000;-1.872;-0.057;254.73;0.019;0.0;46.719;43.5;0;137;86;
4.700000;-1.556;-0.182;387.01;-0.053;0.0;46.677;43.6;147;0;0;
4.750000;-2.203;0.790;282.33;0.000;0.0;46.698;43.6;0;134;108;
4.800000;-0.735;0.476;370.03;-0.046;0.0;46.677;43.5;113;0;0;
4.850000;-1.485;0.442;283.25;-0.002;0.0;46.677;43.5;0;103;113;
4.900000;-1.349;0.413;319.76;-0.017;0.0;46.677;43.5;122;0;0;
4.950000;-1.894;0.518;275.41;0.003;0.0;46.634;43.5;0;111;121;
5.000000;-0.768;0.618;372.66;-0.049;0.0;46.698;43.5;112;0;0;
5.050000;-2.411;-0.067;247.51;0.017;0.0;46.719;43.5;0;129;125;
5.100000;-2.037;-0.042;394.25;-0.063;0.0;46.677;43.5;148;0;49;
5.150000;-1.723;-0.709;252.83;0.013;0.0;46.698;43.5;0;128;106;
5.200000;-2.155;0.417;385.06;-0.057;0.0;46.677;43.3;148;0;76;
5.250000;-1.936;0.273;256.50;0.016;0.0;46.655;43.3;0;128;62;
5.300000;-2.027;0.204;375.13;-0.049;0.0;46.698;43.5;145;0;84;
5.350000;-2.029;-0.206;251.30;0.019;0.0;46.719;43.5;0;133;53;
5.400000;-1.661;-0.223;394.37;-0.061;-0.0;46.655;43.5;143;0;65;
5.450000;-1.939;-0.359;258.76;0.018;0.0;46.740;43.5;0;132;92;
5.500000;-1.857;-0.269;384.09;-0.057;-0.0;46.677;43.4;145;0;55;
5.550000;-2.484;-0.537;283.10;0.000;0.0;46.698;43.4;0;137;120;
5.600000;-1.345;0.165;370.06;-0.046;-0.0;46.677;43.5;127;0;0;
5.650000;-2.102;-0.032;280.97;0.001;0.0;46.698;43.5;0;122;114;
5.700000;-1.139;1.028;363.08;-0.041;0.0;46.719;43.5;113;0;0;
5.750000;-2.519;0.193;266.15;0.011;0.0;46.698;43.5;0;126;122;
5.800000;-0.852;0.496;388.00;-0.057;-0.0;46.740;43.3;111;0;0;
5.850000;-1.833;0.212;269.25;0.007;0.0;46.719;43.3;0;115;98;
5.900000;-1.040;-0.790;396.71;-0.063;0.0;46.677;43.4;126;0;0;
5.950000;-2.788;-0.268;264.84;0.008;0.0;46.719;43.4;0;138;111;
6.000000;-2.110;-0.390;401.07;-0.066;-0.0;46.740;43.4;144;0;56;
6.050000;-2.765;-0.037;251.53;0.016;0.0;46.719;43.4;0;138;84;
6.100000;-2.571;0.108;384.23;-0.054;0.0;46.719;43.3;152;0;83;
6.150000;-2.442;-0.724;238.26;0.026;0.0;46.719;43.3;0;136;82;
6.200000;-2.270;0.740;387.99;-0.057;0.0;46.677;43.3;136;0;75;
6.250000;-2.467;-0.557;268.46;0.009;0.0;46.677;43.3;0;135;97;
6.300000;-2.069;-0.307;392.33;-0.060;-0.0;46.783;43.4;138;0;58;
6.350000;-2.573;0.062;275.39;0.004;0.0;46.634;43.4;0;128;95;
6.400000;-2.671;-0.022;391.34;-0.059;-0.0;46.698;43.3;150;0;48;
6.450000;-2.495;-0.385;287.62;-0.003;0.0;46.655;43.3;0;126;113;
6.500000;-1.981;-0.202;414.54;-0.072;-0.0;46.698;43.3;132;0;0;
6.550000;-2.521;-0.080;276.27;0.004;0.0;46.719;43.3;0;125;109;
6.600000;-2.192;-0.439;393.62;-0.062;-0.0;46.719;43.2;137;0;0;
6.650000;-2.677;0.861;260.44;0.011;0.0;46.740;43.2;0;124;90;
6.700000;-1.979;-0.234;386.40;-0.059;-0.0;46.740;43.2;132;0;0;
6.750000;-2.274;-1.003;281.37;-0.000;0.0;46.762;43.2;0;119;116;
6.800000;-1.292;-0.129;398.39;-0.066;-0.0;46.677;43.3;114;0;0;
6.850000;-2.646;-0.272;268.87;0.008;0.0;46.698;43.3;0;126;102;
6.900000;-1.978;0.281;390.94;-0.059;0.0;46.740;43.4;128;0;46;
6.950000;-2.778;-0.394;272.74;0.005;0.0;46.719;43.4;0;128;99;
7.000000;-2.886;-0.212;397.44;-0.065;-0.0;46.698;43.3;150;0;63;
7.050000;-2.064;-0.423;257.09;0.019;0.0;46.719;43.3;0;115;88;
7.100000;-2.797;0.178;393.52;-0.058;0.0;46.740;43.3;143;0;50;
7.150000;-3.394;0.007;252.10;0.018;0.0;46.740;43.3;0;138;98;
7.200000;-2.352;-0.393;374.50;-0.048;-0.0;46.740;43.2;136;0;0;
7.250000;-2.677;0.295;270.73;0.006;0.0;46.719;43.2;0;114;96;
7.300000;-1.866;0.416;403.03;-0.064;0.0;46.762;43.4;118;0;0;
7.350000;-2.800;0.086;281.58;-0.000;0.0;46.655;43.4;0;112;114;
7.400000;-1.499;0.228;398.05;-0.064;-0.0;46.719;43.3;110;0;0;
7.450000;-3.457;0.784;273.18;0.003;0.0;46.677;43.3;0;130;106;
7.500000;-1.661;0.235;390.85;-0.057;-0.0;46.655;43.3;113;0;0;
7.550000;-3.077;0.208;273.25;0.006;0.0;46.655;43.3;0;124;105;
7.600000;-2.611;-0.148;401.62;-0.068;-0.0;46.762;43.3;136;0;0;
7.650000;-2.756;0.226;260.87;0.008;0.0;46.762;43.3;0;120;85;
7.700000;-2.885;-0.206;393.76;-0.064;-0.0;46.698;43.3;139;0;58;
7.750000;-2.802;0.500;247.19;0.018;0.0;46.740;43.3;0;115;57;
7.800000;-2.017;0.289;387.07;-0.055;0.0;46.698;43.3;120;0;52;
7.850000;-2.040;0.067;236.38;0.027;0.0;46.698;43.3;0;99;44;
7.900000;-1.456;0.046;396.64;-0.059;0.0;46.698;43.3;111;0;42;
7.950000;-2.611;0.111;257.81;0.013;0.0;46.783;43.3;0;113;70;
8.000000;-2.599;-0.296;396.59;-0.058;0.0;46.783;43.2;136;0;0;
8.050001;-3.093;0.432;292.88;-0.005;0.0;46.740;43.2;0;116;99;
8.100001;-2.023;0.853;382.08;-0.054;0.0;46.762;43.2;106;0;0;
8.150000;-3.386;-0.141;295.42;-0.009;0.0;46.719;43.2;0;112;123;
8.200000;-2.381;0.114;354.82;-0.035;0.0;46.762;43.2;109;0;0;
8.250000;-2.960;0.179;292.73;-0.007;0.0;46.740;43.2;0;93;113;
8.300001;-1.898;-0.366;381.56;-0.052;0.0;46.847;43.3;110;0;0;
8.350001;-3.435;0.705;297.44;-0.011;0.0;46.762;43.3;0;112;107;
8.400000;-2.301;0.026;357.65;-0.041;0.0;46.762;43.2;115;0;0;
8.450000;-3.219;0.041;287.83;-0.007;0.0;46.740;43.2;0;113;108;
8.500000;-1.805;-0.338;390.47;-0.058;-0.0;46.762;43.3;111;0;0;
8.550001;-2.998;-0.038;267.23;0.006;0.0;46.698;43.3;0;113;87;
8.600001;-1.749;-0.289;388.75;-0.058;-0.0;46.740;43.1;107;0;0;
8.650000;-3.230;0.298;244.48;0.022;0.0;46.740;43.1;0;114;54;
8.700000;-2.962;-0.074;382.24;-0.055;0.0;46.740;43.1;131;0;58;
8.750000;-3.152;0.309;252.61;0.018;0.0;46.719;43.1;0;111;51;
8.800001;-2.093;0.048;382.69;-0.054;0.0;46.740;43.0;108;0;42;
8.850001;-3.093;-0.015;262.32;0.014;0.0;46.740;43.0;0;115;64;
8.900000;-3.606;-0.682;396.56;-0.063;-0.0;46.719;43.1;144;0;50;
8.950000;-3.022;-0.276;279.55;0.004;0.0;46.783;43.1;0;111;81;
9.000000;-2.778;-0.596;410.56;-0.072;-0.0;46.762;43.0;120;0;0;
9.050001;-3.615;-0.446;282.73;0.001;0.0;46.719;43.0;0;121;103;
9.100001;-2.313;0.149;394.24;-0.063;-0.0;46.740;43.0;103;0;0;
9.150000;-2.822;-0.024;286.07;-0.003;0.0;46.783;43.0;0;100;92;
9.200000;-2.772;-0.460;389.00;-0.056;0.0;46.783;43.2;118;0;0;
9.250000;-2.806;-0.006;254.66;0.015;0.0;46.698;43.2;0;93;88;
9.300001;-2.060;-0.826;379.68;-0.053;-0.0;46.655;43.1;115;0;0;
9.350001;-2.701;0.596;266.24;0.008;0.0;46.740;43.1;0;88;76;
9.400000;-2.213;0.315;394.80;-0.061;-0.0;46.655;43.2;99;0;0;
9.450000;-2.479;-0.476;252.29;0.015;0.0;46.762;43.2;0;89;84;
9.500000;-1.685;-0.355;388.35;-0.060;-0.0;46.762;43.1;97;0;0;
9.550001;-2.788;0.925;256.54;0.014;0.0;46.804;43.1;0;89;50;
9.600001;-2.953;-0.724;406.12;-0.068;-0.0;46.762;43.2;120;0;0;
9.650000;-2.990;0.809;251.27;0.019;0.0;46.719;43.2;0;93;47;
9.700000;-2.743;0.432;387.38;-0.057;0.0;46.719;43.1;108;0;43;
9.750000;-2.893;0.917;264.65;0.011;0.0;46.740;43.1;0;89;49;
9.800001;-2.944;-0.339;391.99;-0.058;0.0;46.719;43.1;121;0;0;
9.850001;-3.299;-0.649;270.01;0.008;0.0;46.740;43.1;0;105;92;
9.900000;-2.410;-0.062;379.31;-0.050;0.0;46.740;43.0;101;0;0;
9.950000;-3.100;-0.033;277.91;0.002;0.0;46.783;43.0;0;92;87;
